enrollment_id,user_id,course_id,enrollment_date,status,progress_percent
E015462,S2480,C146,2022-11-15,enrolled,87
E015463,S4586,C143,2021-09-21,in_progress,11
E015464,S2761,C099,2022-06-22,enrolled,30
E015465,S2174,C178,2024-05-14,completed,82
E015466,S1617,C113,2025-09-19,enrolled,89
E015467,S1303,C060,2025-06-05,enrolled,55
E015468,S2346,C080,2023-02-18,in_progress,22
E015469,S2143,C095,2024-10-25,enrolled,40
E015470,S0862,C088,2022-11-15,enrolled,20
E015471,S0180,C136,2025-01-31,in_progress,89
E015472,S3196,C149,2022-03-27,enrolled,14
E015473,S4162,C100,2025-03-28,in_progress,57
E015474,S2298,C191,2022-05-10,in_progress,95
E015475,S3244,C127,2025-10-15,completed,34
E015476,S0199,C020,2024-03-16,enrolled,74
E015477,S2939,C166,2024-09-05,in_progress,76
E015478,S3950,C184,2022-08-30,enrolled,78
E015479,S4303,C191,2024-02-11,completed,89
E015480,S4755,C041,2025-10-22,enrolled,82
E015481,S1031,C010,2022-12-11,enrolled,15
E015482,S3516,C078,2024-11-07,completed,13
E015483,S1585,C030,2024-07-12,in_progress,22
E015484,S1844,C051,2024-02-12,enrolled,54
E015485,S1674,C037,2025-02-18,enrolled,46
E015486,S3634,C038,2023-06-08,enrolled,60
E015487,S3540,C078,2025-08-03,completed,92
E015488,S2998,C053,2025-09-22,in_progress,53
E015489,S0867,C179,2024-03-05,enrolled,68
E015490,S0602,C031,2024-07-05,in_progress,69
E015491,S0546,C146,2023-05-05,in_progress,66
E015492,S2933,C109,2025-05-18,enrolled,17
E015493,S1555,C116,2025-07-03,enrolled,7
E015494,S4885,C025,2025-06-27,enrolled,22
E015495,S1969,C133,2025-03-27,in_progress,83
E015496,S3925,C082,2024-12-16,completed,37
E015497,S0453,C044,2025-05-17,completed,54
E015498,S4146,C154,2025-09-26,dropped,14
E015499,S4120,C079,2023-04-18,enrolled,49
E015500,S2297,C099,2024-04-12,in_progress,23
E015501,S3259,C180,2025-10-26,completed,35
E015502,S0895,C072,2025-10-09,in_progress,16
E015503,S0643,C008,2025-07-18,in_progress,78
E015504,S1838,C110,2025-10-04,enrolled,12
E015505,S1855,C002,2024-04-28,in_progress,24
E015506,S2401,C084,2021-12-05,enrolled,9
E015507,S2619,C119,2025-10-02,enrolled,37
E015508,S4761,C019,2022-09-09,completed,55
E015509,S1743,C186,2023-09-28,completed,50
E015510,S1285,C103,2024-09-03,enrolled,14
E015511,S4317,C130,2023-06-04,completed,26
E015512,S0053,C181,2024-11-04,enrolled,27
E015513,S2874,C138,2024-12-08,enrolled,35
E015514,S0252,C135,2025-07-07,in_progress,35
E015515,S3314,C123,2024-11-24,completed,89
E015516,S4344,C090,2022-07-23,enrolled,47
E015517,S3535,C084,2022-11-13,in_progress,10
E015518,S2498,C035,2022-02-17,enrolled,51
E015519,S4239,C105,2024-09-21,enrolled,96
E015520,S3743,C174,2025-10-18,in_progress,20
E015521,S4822,C136,2025-09-26,in_progress,69
E015522,S4176,C149,2024-10-12,enrolled,59
E015523,S4137,C010,2025-08-06,enrolled,55
E015524,S4979,C159,2024-06-24,enrolled,34
E015525,S2544,C042,2025-09-21,in_progress,5
E015526,S2300,C100,2024-09-07,in_progress,90
E015527,S1866,C179,2025-04-25,enrolled,19
E015528,S4858,C175,2021-05-16,completed,47
E015529,S2340,C180,2024-03-18,enrolled,72
E015530,S4733,C006,2024-09-18,in_progress,21
E015531,S4238,C089,2024-05-12,in_progress,76
E015532,S2977,C092,2023-09-10,completed,1
E015533,S2699,C117,2023-06-08,completed,49
E015534,S4131,C003,2025-09-18,enrolled,24
E015535,S4672,C094,2024-01-01,in_progress,66
E015536,S3748,C125,2024-03-02,enrolled,81
E015537,S1606,C135,2025-07-17,enrolled,69
E015538,S1366,C078,2025-07-01,enrolled,65
E015539,S2486,C143,2025-06-20,enrolled,20
E015540,S2216,C107,2025-09-24,in_progress,95
E015541,S4530,C096,2024-11-22,enrolled,52
E015542,S4494,C064,2025-08-27,enrolled,77
E015543,S0495,C169,2025-03-25,enrolled,68
E015544,S3182,C033,2025-10-16,completed,10
E015545,S1641,C130,2021-07-30,completed,95
E015546,S0616,C077,2025-06-13,enrolled,21
E015547,S1803,C163,2023-02-12,in_progress,63
E015548,S3215,C118,2024-07-06,completed,20
E015549,S0539,C027,2023-05-06,in_progress,47
E015550,S4526,C050,2025-04-21,in_progress,0
E015551,S4035,C008,2024-03-24,enrolled,90
E015552,S2260,C041,2024-11-05,enrolled,73
E015553,S0050,C142,2022-07-14,in_progress,92
E015554,S2029,C060,2025-04-03,completed,54
E015555,S2142,C033,2024-01-21,enrolled,33
E015556,S4240,C145,2022-03-03,enrolled,45
E015557,S0182,C061,2022-04-14,completed,55
E015558,S2137,C104,2025-02-15,enrolled,34
E015559,S1421,C167,2025-06-01,enrolled,62
E015560,S4512,C104,2024-02-21,in_progress,52
E015561,S2308,C193,2024-07-08,completed,73
E015562,S3848,C136,2025-06-10,enrolled,65
E015563,S2207,C026,2023-05-18,enrolled,33
E015564,S1472,C176,2023-06-08,enrolled,25
E015565,S3479,C041,2025-05-28,enrolled,20
E015566,S0687,C180,2025-02-08,completed,96
E015567,S1423,C152,2022-02-09,enrolled,10
E015568,S4926,C166,2021-12-22,in_progress,64
E015569,S0897,C037,2025-03-08,dropped,43
E015570,S3831,C164,2024-06-18,completed,41
E015571,S3135,C126,2024-08-17,completed,7
E015572,S1516,C010,2025-01-14,enrolled,82
E015573,S4960,C129,2025-10-19,enrolled,59
E015574,S1338,C096,2025-04-02,enrolled,31
E015575,S1512,C168,2025-08-01,enrolled,94
E015576,S2339,C004,2024-11-13,enrolled,83
E015577,S3308,C193,2025-08-07,enrolled,74
E015578,S1816,C190,2023-08-22,completed,23
E015579,S1316,C093,2023-11-25,enrolled,75
E015580,S0756,C184,2025-10-12,enrolled,49
E015581,S0865,C195,2025-08-25,in_progress,69
E015582,S0968,C068,2024-12-14,enrolled,24
E015583,S2049,C166,2025-04-25,enrolled,96
E015584,S1784,C031,2025-09-13,enrolled,27
E015585,S2495,C164,2025-04-09,enrolled,13
E015586,S4360,C017,2022-12-16,in_progress,6
E015587,S0568,C063,2022-04-07,enrolled,80
E015588,S4536,C200,2025-04-29,completed,62
E015589,S1414,C051,2024-05-14,enrolled,68
E015590,S4885,C170,2025-08-07,in_progress,50
E015591,S1782,C114,2025-02-15,dropped,17
E015592,S2706,C153,2024-03-19,enrolled,78
E015593,S1124,C166,2025-04-02,enrolled,81
E015594,S0968,C143,2024-02-04,in_progress,53
E015595,S4365,C024,2025-04-11,in_progress,60
E015596,S1464,C017,2023-11-25,in_progress,77
E015597,S2163,C014,2022-10-06,completed,82
E015598,S1199,C020,2024-10-05,enrolled,42
E015599,S3241,C129,2022-11-04,completed,4
E015600,S4386,C054,2025-06-13,enrolled,93
E015601,S1940,C129,2025-10-14,enrolled,8
E015602,S3267,C168,2023-01-05,in_progress,79
E015603,S4279,C038,2022-12-12,completed,81
E015604,S0904,C190,2025-03-16,completed,65
E015605,S2490,C072,2025-06-18,completed,47
E015606,S0832,C072,2025-10-07,enrolled,74
E015607,S4014,C129,2024-12-18,in_progress,72
E015608,S1438,C068,2022-05-24,enrolled,71
E015609,S0141,C013,2023-09-15,in_progress,23
E015610,S3100,C078,2025-08-20,dropped,41
E015611,S3269,C119,2023-05-11,completed,60
E015612,S2898,C074,2025-05-20,completed,46
E015613,S1637,C048,2023-02-09,completed,96
E015614,S1000,C114,2025-08-18,enrolled,74
E015615,S1947,C150,2025-06-24,dropped,15
E015616,S2603,C007,2025-09-19,enrolled,91
E015617,S1317,C114,2024-07-01,enrolled,45
E015618,S2240,C196,2025-06-22,in_progress,9
E015619,S1284,C079,2025-08-20,completed,22
E015620,S0065,C019,2024-04-08,enrolled,53
E015621,S2189,C116,2025-10-05,enrolled,44
E015622,S4379,C015,2025-09-02,enrolled,85
E015623,S4710,C079,2023-10-13,in_progress,43
E015624,S1969,C041,2025-06-10,completed,1
E015625,S2345,C074,2022-01-17,in_progress,27
E015626,S4624,C138,2024-05-17,completed,74
E015627,S4778,C088,2024-12-25,enrolled,6
E015628,S4228,C100,2025-10-03,enrolled,46
E015629,S2117,C023,2023-11-22,enrolled,50
E015630,S2665,C170,2024-04-27,in_progress,39
E015631,S0730,C059,2025-08-17,completed,79
E015632,S4266,C036,2024-11-22,in_progress,46
E015633,S3183,C156,2025-09-03,completed,60
E015634,S4673,C085,2025-10-06,enrolled,78
E015635,S1117,C099,2023-08-12,enrolled,6
E015636,S2572,C155,2025-04-20,in_progress,100
E015637,S4095,C002,2024-04-24,completed,28
E015638,S3227,C126,2023-10-26,in_progress,89
E015639,S4171,C117,2025-03-08,in_progress,49
E015640,S2835,C045,2025-08-17,enrolled,58
E015641,S4312,C142,2025-09-27,completed,56
E015642,S3267,C118,2025-09-26,enrolled,49
E015643,S1700,C117,2023-07-26,enrolled,58
E015644,S0656,C143,2021-01-02,in_progress,100
E015645,S1134,C004,2024-09-30,in_progress,27
E015646,S3281,C171,2025-03-23,completed,94
E015647,S3252,C032,2024-06-28,enrolled,88
E015648,S4563,C041,2025-08-25,enrolled,37
E015649,S1852,C098,2025-06-07,enrolled,82
E015650,S3454,C113,2024-05-02,dropped,22
E015651,S1813,C109,2021-08-13,in_progress,27
E015652,S1131,C086,2023-07-26,in_progress,66
E015653,S3572,C142,2025-09-20,dropped,16
E015654,S1514,C064,2025-04-29,enrolled,75
E015655,S3338,C061,2024-12-18,enrolled,74
E015656,S2556,C034,2022-12-22,enrolled,61
E015657,S4037,C168,2021-12-07,enrolled,98
E015658,S0718,C083,2025-09-27,in_progress,43
E015659,S2665,C146,2023-07-17,enrolled,21
E015660,S4916,C166,2025-07-05,completed,92
E015661,S0355,C055,2021-08-19,in_progress,16
E015662,S4154,C028,2025-07-21,completed,32
E015663,S0962,C176,2023-10-09,in_progress,96
E015664,S2754,C079,2025-08-26,in_progress,21
E015665,S3322,C137,2025-10-03,completed,58
E015666,S0161,C153,2021-12-01,in_progress,10
E015667,S2302,C163,2025-09-25,in_progress,47
E015668,S0057,C139,2024-08-11,completed,43
E015669,S3168,C160,2023-05-19,enrolled,100
E015670,S0103,C087,2025-10-10,dropped,18
E015671,S1121,C079,2024-07-08,in_progress,97
E015672,S3226,C146,2025-10-26,completed,2
E015673,S1783,C025,2023-01-30,completed,90
E015674,S3090,C164,2025-01-01,enrolled,2
E015675,S0535,C172,2022-10-22,completed,97
E015676,S3540,C060,2025-08-15,in_progress,55
E015677,S4088,C141,2023-06-18,completed,60
E015678,S2954,C019,2025-09-26,enrolled,79
E015679,S4094,C081,2025-03-30,enrolled,72
E015680,S0562,C148,2025-09-05,in_progress,16
E015681,S4870,C064,2025-01-26,completed,64
E015682,S0589,C077,2025-09-16,enrolled,52
E015683,S4986,C191,2025-03-28,completed,45
E015684,S3249,C123,2022-05-02,in_progress,2
E015685,S4897,C135,2024-11-06,completed,95
E015686,S3591,C197,2025-04-19,enrolled,92
E015687,S4530,C134,2024-08-23,enrolled,57
E015688,S4557,C143,2024-04-02,completed,22
E015689,S1338,C058,2025-10-21,enrolled,2
E015690,S3866,C064,2025-10-21,in_progress,16
E015691,S1205,C001,2025-10-07,enrolled,18
E015692,S2734,C074,2025-08-20,completed,71
E015693,S2163,C153,2025-06-20,in_progress,53
E015694,S1256,C037,2024-09-28,dropped,18
E015695,S2313,C156,2024-11-29,enrolled,82
E015696,S1731,C104,2024-04-14,enrolled,86
E015697,S3431,C066,2025-05-11,enrolled,22
E015698,S1508,C149,2023-02-12,completed,73
E015699,S4543,C048,2025-10-08,completed,89
E015700,S4608,C012,2022-04-21,in_progress,95
E015701,S2878,C126,2024-09-22,in_progress,94
E015702,S2218,C105,2025-03-11,enrolled,40
E015703,S1597,C006,2024-12-07,dropped,18
E015704,S4723,C196,2024-01-30,in_progress,65
E015705,S3449,C107,2025-07-17,completed,0
E015706,S3825,C091,2022-03-03,enrolled,44
E015707,S3205,C140,2025-03-21,completed,92
E015708,S0085,C125,2025-03-06,completed,56
E015709,S3281,C035,2025-10-17,enrolled,2
E015710,S0853,C162,2025-09-02,enrolled,77
E015711,S1713,C068,2025-04-15,completed,72
E015712,S3795,C074,2025-01-10,in_progress,7
E015713,S3576,C045,2025-09-05,enrolled,36
E015714,S0705,C118,2025-02-03,enrolled,12
E015715,S3280,C143,2024-03-15,enrolled,95
E015716,S1009,C017,2025-07-28,completed,48
E015717,S0257,C136,2024-12-27,in_progress,19
E015718,S0157,C110,2024-09-13,enrolled,71
E015719,S2229,C012,2024-07-09,completed,70
E015720,S4336,C092,2024-05-31,enrolled,5
E015721,S0803,C178,2025-08-20,completed,1
E015722,S4107,C105,2025-09-02,enrolled,9
E015723,S3933,C191,2024-09-08,completed,84
E015724,S1235,C170,2025-07-04,in_progress,54
E015725,S1035,C128,2025-09-20,in_progress,1
E015726,S3966,C005,2024-08-28,completed,71
E015727,S1942,C096,2024-08-31,dropped,0
E015728,S0944,C191,2024-02-23,completed,16
E015729,S1853,C112,2024-06-30,enrolled,43
E015730,S0024,C119,2024-05-22,completed,21
E015731,S1677,C003,2025-03-23,in_progress,99
E015732,S0692,C199,2024-11-07,in_progress,58
E015733,S2274,C053,2024-04-11,completed,53
E015734,S0616,C018,2025-08-31,enrolled,36
E015735,S4288,C137,2025-04-06,in_progress,53
E015736,S4102,C139,2024-12-18,in_progress,82
E015737,S3375,C096,2025-08-24,enrolled,95
E015738,S0403,C118,2025-09-20,in_progress,32
E015739,S4543,C148,2025-08-17,completed,30
E015740,S2249,C107,2022-12-19,enrolled,73
E015741,S4289,C099,2024-06-21,completed,90
E015742,S3981,C108,2024-08-22,in_progress,33
E015743,S4329,C098,2025-07-30,completed,61
E015744,S2223,C012,2025-02-13,completed,6
E015745,S4978,C199,2023-09-17,in_progress,93
E015746,S0260,C051,2025-04-11,in_progress,53
E015747,S2377,C078,2025-09-30,in_progress,17
E015748,S0545,C098,2025-01-31,enrolled,56
E015749,S1655,C077,2022-05-02,enrolled,72
E015750,S1964,C021,2023-12-23,enrolled,56
E015751,S2679,C166,2024-10-30,enrolled,22
E015752,S3855,C098,2025-10-15,in_progress,86
E015753,S2591,C056,2024-03-04,enrolled,28
E015754,S4631,C159,2024-07-13,completed,77
E015755,S0618,C108,2025-10-25,in_progress,42
E015756,S4126,C056,2025-09-11,in_progress,55
E015757,S0522,C088,2025-07-12,enrolled,3
E015758,S4937,C085,2023-12-14,enrolled,42
E015759,S4890,C022,2022-04-18,completed,63
E015760,S0511,C133,2025-07-02,enrolled,73
E015761,S0044,C169,2021-10-23,enrolled,29
E015762,S4436,C078,2025-05-31,in_progress,85
E015763,S4251,C146,2024-08-24,in_progress,12
E015764,S1162,C050,2024-05-04,enrolled,26
E015765,S0550,C121,2023-11-01,dropped,7
E015766,S4747,C174,2025-06-25,enrolled,67
E015767,S2829,C154,2024-05-04,completed,34
E015768,S0960,C024,2024-12-23,enrolled,74
E015769,S0973,C199,2025-05-20,dropped,32
E015770,S3591,C065,2022-04-23,dropped,19
E015771,S1873,C066,2024-10-16,completed,57
E015772,S0683,C024,2025-09-28,completed,26
E015773,S3095,C137,2024-12-29,enrolled,4
E015774,S4793,C195,2024-05-13,completed,31
E015775,S4318,C135,2025-07-20,completed,90
E015776,S4608,C064,2025-08-26,enrolled,27
E015777,S4467,C031,2025-02-07,completed,23
E015778,S4518,C022,2024-11-12,enrolled,95
E015779,S1174,C129,2024-03-06,enrolled,96
E015780,S0016,C136,2025-10-22,in_progress,7
E015781,S2201,C161,2024-12-27,completed,69
E015782,S0687,C144,2023-01-11,in_progress,87
E015783,S4240,C165,2024-07-18,enrolled,7
E015784,S1922,C072,2025-07-14,completed,89
E015785,S1204,C050,2024-12-24,in_progress,51
E015786,S4298,C082,2025-05-17,enrolled,100
E015787,S3687,C172,2024-04-05,enrolled,47
E015788,S1750,C198,2024-06-26,enrolled,28
E015789,S1210,C114,2025-03-04,in_progress,59
E015790,S1460,C085,2021-04-23,in_progress,30
E015791,S1224,C032,2025-06-22,dropped,38
E015792,S3077,C148,2025-07-29,enrolled,98
E015793,S1038,C148,2025-08-08,completed,13
E015794,S3110,C114,2023-11-11,enrolled,83
E015795,S4863,C119,2025-06-07,completed,36
E015796,S0009,C071,2025-09-03,enrolled,85
E015797,S0817,C115,2025-01-02,enrolled,17
E015798,S4281,C181,2022-05-21,enrolled,10
E015799,S0139,C175,2024-12-07,completed,16
E015800,S4332,C144,2025-06-28,completed,13
E015801,S1845,C065,2025-03-21,enrolled,23
E015802,S0477,C122,2025-05-04,enrolled,37
E015803,S0340,C138,2025-07-09,in_progress,66
E015804,S2823,C124,2025-01-13,enrolled,57
E015805,S0689,C016,2025-10-10,enrolled,100
E015806,S0574,C165,2025-04-27,dropped,27
E015807,S0021,C159,2025-10-17,enrolled,86
E015808,S2028,C152,2022-02-25,in_progress,89
E015809,S2662,C047,2024-10-02,enrolled,18
E015810,S3857,C145,2023-03-03,completed,9
E015811,S3266,C082,2024-11-25,in_progress,74
E015812,S3937,C105,2024-11-18,enrolled,1
E015813,S3580,C092,2025-06-24,enrolled,8
E015814,S1911,C106,2025-07-23,enrolled,11
E015815,S0784,C106,2022-04-01,enrolled,14
E015816,S3098,C087,2024-09-17,in_progress,70
E015817,S0151,C065,2023-06-27,enrolled,69
E015818,S0102,C177,2024-04-15,enrolled,16
E015819,S1583,C118,2025-10-04,enrolled,73
E015820,S1796,C187,2022-08-02,completed,62
E015821,S2567,C056,2022-02-15,dropped,36
E015822,S2388,C156,2025-06-27,completed,31
E015823,S0698,C034,2024-12-01,in_progress,22
E015824,S0543,C161,2021-01-13,enrolled,61
E015825,S3929,C016,2024-01-13,dropped,44
E015826,S1946,C140,2024-02-18,enrolled,43
E015827,S0207,C198,2025-01-31,enrolled,33
E015828,S3565,C015,2025-07-18,enrolled,53
E015829,S3547,C134,2023-07-30,enrolled,97
E015830,S2737,C063,2024-04-12,enrolled,28
E015831,S3997,C044,2024-06-24,dropped,14
E015832,S0291,C130,2024-02-15,enrolled,59
E015833,S4236,C053,2025-06-04,enrolled,2
E015834,S4596,C027,2025-06-05,completed,80
E015835,S3070,C126,2025-02-28,in_progress,77
E015836,S1160,C055,2025-08-07,enrolled,75
E015837,S0613,C035,2023-12-21,dropped,24
E015838,S2722,C022,2023-08-11,enrolled,30
E015839,S1455,C071,2025-03-26,completed,41
E015840,S0080,C172,2025-08-24,completed,1
E015841,S2269,C162,2025-06-18,in_progress,63
E015842,S1410,C037,2025-02-11,enrolled,99
E015843,S2670,C028,2025-08-15,in_progress,57
E015844,S1398,C026,2025-10-14,completed,68
E015845,S0336,C002,2025-09-09,enrolled,84
E015846,S3662,C104,2024-03-01,completed,3
E015847,S0220,C060,2022-10-16,enrolled,73
E015848,S0459,C051,2023-05-26,enrolled,5
E015849,S3719,C032,2025-07-25,dropped,23
E015850,S2949,C160,2023-02-10,enrolled,51
E015851,S2353,C124,2025-01-28,in_progress,63
E015852,S4046,C142,2021-09-24,in_progress,0
E015853,S4197,C109,2025-10-21,enrolled,73
E015854,S1911,C154,2025-02-21,completed,82
E015855,S2168,C092,2025-01-24,enrolled,45
E015856,S4321,C160,2021-12-11,in_progress,18
E015857,S2591,C114,2024-08-04,completed,66
E015858,S3281,C080,2025-07-29,enrolled,64
E015859,S3607,C199,2024-12-19,enrolled,39
E015860,S4904,C119,2025-05-14,in_progress,98
E015861,S3004,C079,2025-09-16,enrolled,48
E015862,S2535,C190,2021-06-06,enrolled,83
E015863,S3709,C085,2024-04-19,dropped,14
E015864,S0009,C044,2024-10-08,completed,10
E015865,S1877,C186,2025-06-20,enrolled,90
E015866,S2335,C100,2024-01-23,enrolled,2
E015867,S2186,C170,2025-04-13,completed,25
E015868,S4052,C153,2023-08-11,enrolled,62
E015869,S4009,C191,2025-08-15,in_progress,60
E015870,S4580,C048,2023-12-28,enrolled,53
E015871,S0285,C046,2024-07-02,enrolled,21
E015872,S2317,C096,2023-08-29,enrolled,11
E015873,S2955,C095,2024-12-08,in_progress,48
E015874,S0926,C082,2025-08-05,enrolled,74
E015875,S4293,C006,2025-08-05,enrolled,48
E015876,S0865,C021,2025-02-03,enrolled,59
E015877,S3458,C193,2024-12-23,enrolled,67
E015878,S4494,C029,2024-03-03,in_progress,97
E015879,S1598,C038,2021-05-29,enrolled,95
E015880,S0405,C158,2025-08-13,enrolled,74
E015881,S3169,C173,2025-04-24,enrolled,58
E015882,S0041,C173,2025-05-23,completed,66
E015883,S1158,C091,2024-07-18,in_progress,78
E015884,S0969,C194,2025-06-21,enrolled,47
E015885,S2965,C004,2024-12-14,enrolled,84
E015886,S4829,C165,2022-05-22,enrolled,31
E015887,S3009,C114,2025-10-06,completed,59
E015888,S2020,C024,2023-10-11,completed,8
E015889,S2994,C103,2025-08-24,completed,87
E015890,S1955,C125,2023-12-04,completed,7
E015891,S4083,C056,2023-08-27,in_progress,8
E015892,S1904,C124,2025-09-22,enrolled,90
E015893,S1224,C067,2024-05-06,enrolled,70
E015894,S0018,C199,2021-12-24,enrolled,49
E015895,S1187,C019,2023-12-28,enrolled,54
E015896,S2328,C181,2025-05-11,in_progress,68
E015897,S1722,C159,2023-02-27,in_progress,10
E015898,S3003,C065,2022-05-24,in_progress,72
E015899,S0757,C002,2024-02-13,completed,28
E015900,S0723,C192,2025-07-10,enrolled,38
E015901,S0049,C070,2024-07-09,completed,0
E015902,S1336,C075,2025-04-12,dropped,28
E015903,S4872,C057,2024-10-31,enrolled,67
E015904,S3191,C088,2025-04-26,enrolled,64
E015905,S0364,C156,2024-01-09,enrolled,95
E015906,S2694,C140,2025-04-19,dropped,36
E015907,S3842,C197,2025-09-16,enrolled,51
E015908,S2358,C072,2024-12-20,enrolled,41
E015909,S4374,C162,2023-12-15,dropped,11
E015910,S0866,C114,2025-05-03,enrolled,77
E015911,S1734,C020,2022-07-03,enrolled,49
E015912,S1857,C147,2023-04-04,in_progress,77
E015913,S0996,C148,2022-08-20,completed,40
E015914,S0954,C092,2021-11-24,dropped,35
E015915,S1133,C194,2025-06-11,in_progress,37
E015916,S2652,C185,2025-10-24,in_progress,97
E015917,S2337,C013,2024-04-15,in_progress,99
E015918,S2516,C187,2023-09-30,in_progress,20
E015919,S4968,C066,2023-10-20,enrolled,22
E015920,S3218,C129,2023-09-24,in_progress,100
E015921,S1007,C130,2024-05-09,enrolled,26
E015922,S3074,C041,2025-01-31,in_progress,89
E015923,S4732,C174,2022-02-02,in_progress,53
E015924,S3498,C095,2024-01-23,completed,29
E015925,S0217,C143,2025-08-30,completed,10
E015926,S0596,C096,2023-03-16,in_progress,11
E015927,S2852,C080,2025-10-17,enrolled,85
E015928,S3726,C102,2025-10-22,in_progress,82
E015929,S4038,C093,2025-10-09,enrolled,20
E015930,S4059,C058,2024-02-10,enrolled,54
E015931,S1543,C011,2025-10-26,enrolled,45
E015932,S2262,C005,2025-06-18,completed,89
E015933,S3118,C086,2023-05-04,enrolled,66
E015934,S3693,C008,2024-10-27,completed,35
E015935,S4400,C036,2024-06-10,enrolled,50
E015936,S1138,C175,2024-05-20,enrolled,50
E015937,S0202,C143,2023-02-20,completed,37
E015938,S0523,C107,2024-10-24,completed,56
E015939,S3497,C059,2023-11-05,in_progress,100
